custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,id,predict_SVM,predict_randomForest,predict_logistic,Final
47,4,1,3,0,0,1,0,0,0,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,999,2,3915,0,0,0,0
33,0,1,3,0,1,0,1,4,1,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,999,0,3916,0,0,0,0
41,7,1,3,0,0,0,1,4,3,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,999,0,3917,0,0,0,0
44,9,1,5,0,1,0,0,0,4,1,999,1,0,-1.8,93.075,-47.1,1.415,5099.1,999,0,3918,0,0,0,0
31,1,2,3,0,1,0,1,4,1,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,999,0,3919,0,0,0,0
48,1,0,0,0,1,0,1,4,0,3,999,0,1,1.4,94.465,-41.8,4.864,5228.1,999,0,3920,0,0,0,0
39,9,1,5,0,1,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.864,5191,999,0,3921,0,0,0,0
43,4,1,5,0,0,0,0,7,3,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,999,0,3922,0,0,0,0
38,9,2,6,0,1,0,0,2,3,2,999,0,1,-3,92.713,-33,0.717,5023.5,999,0,3923,1,0,0,0
26,0,1,3,0,1,0,1,4,3,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,3924,0,0,0,0
57,4,1,6,0,1,0,0,1,3,1,5,2,0,-2.9,92.201,-31.4,0.883,5076.2,0.166666667,4,3925,1,1,1,1
36,9,1,5,0,1,0,0,6,4,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,999,0,3926,0,0,0,0
42.80534643,2,1,5,0,1,0,1,4,0,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,999,0,3927,0,0,0,0
35,1,1,3,0,0,0,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,999,0,3928,0,0,0,0
53,7,0,2,0,1,0,0,3,1,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,999,0,3929,0,0,0,0
34,0,2,6,0,1,0,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,3930,0,0,0,0
53,0,1,6,0,1,0,0,3,3,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,3931,0,0,0,0
42,0,0,6,0,1,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,3932,0,0,0,0
37,9,2,6,0,1,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,3933,0,0,0,0
44,1,1,2,0,1,0,0,3,1,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,3934,0,0,0,0
55,0,1,6,0,1,1,0,1,4,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,3935,0,0,0,0
45,10,1,5,0,1,0,0,1,1,3,999,0,1,1.4,93.444,-36.1,4.97,5228.1,999,0,3936,0,0,0,0
75,5,0,0,0,1,1,0,6,0,3,999,0,1,-1.8,92.893,-46.2,1.259,5099.1,999,0,3937,0,0,0,0
36,4,1,6,0,0,1,0,3,4,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,3938,0,0,0,0
28,9,2,6,0,1,0,0,0,0,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,999,1,3939,0,0,0,0
31,9,1,5,0,0,0,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,3940,0,0,0,0
43,9,1,2,0,1,0,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,3941,0,0,0,0
37,4,1,6,0,1,1,1,7,3,4,999,0,1,-0.1,93.2,-42,4.153,5195.8,999,0,3942,0,0,0,0
48,7,1,3,0,1,0,0,3,1,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,3943,0,0,0,0
66,5,1,0,0,1,0,0,1,0,2,999,0,1,-2.9,92.201,-31.4,0.879,5076.2,999,0,3944,0,0,0,0
56,3,0,0,0,1,0,0,7,2,6,999,1,0,-0.1,93.2,-42,4.076,5195.8,999,3,3945,0,0,0,0
53,1,1,0,0,1,0,0,0,0,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,3946,0,0,0,0
32,7,1,3,0,0,0,0,8,1,1,999,0,1,-3.4,92.431,-26.9,0.739,5017.5,999,0,3947,1,0,0,0
36,0,2,3,0,0,1,1,6,4,6,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,3948,0,0,0,0
41,9,2,3,0,1,0,0,1,4,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,3949,0,0,0,0
23,8,2,3,0,1,0,0,8,2,3,999,0,1,-1.1,94.601,-49.5,1.025,4963.6,999,0,3950,0,1,0,0
29,0,2,6,0,1,0,0,7,2,3,999,0,1,-0.1,93.2,-42,4.076,5195.8,999,0,3951,0,0,0,0
50,9,1,6,0,1,1,0,7,0,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,3952,0,0,0,0
36.00563707,2,1,2,0,1,0,0,0,2,3,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,999,0,3953,0,0,0,0
38,0,1,6,0,1,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,999,0,3954,0,0,0,0
32,9,2,3,0,1,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.859,5191,999,0,3955,0,0,0,0
58,9,1,0,0,0,1,0,8,4,2,4,2,2,-3.4,92.431,-26.9,0.74,5017.5,0.133333333,2,3956,1,1,1,1
35,7,1,3,0,1,1,0,6,4,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,999,0,3957,0,0,0,0
52,9,1,2,0,0,0,0,7,0,7,999,1,0,-0.1,93.2,-42,4.021,5195.8,999,0,3958,0,0,0,0
32,0,1,6,0,1,1,0,4,3,4,999,2,0,-2.9,92.963,-40.8,1.262,5076.2,999,4,3959,0,0,0,0
35.59971212,0,1,3,0,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.864,5191,999,0,3960,0,0,0,0
31,0,1,5,0,1,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,999,0,3961,0,0,0,0
34,9,2,5,0,1,0,0,5,0,1,999,0,1,-1.8,92.843,-50,1.726,5099.1,999,0,3962,0,1,0,0
47,0,0,6,0,0,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,3963,0,0,0,0
51,7,1,3,0,1,0,0,0,1,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,3964,0,0,0,0
32.52020968,9,2,6,0,0,0,0,1,3,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,999,0,3965,0,0,0,0
24,0,2,6,0,1,0,0,0,2,3,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,999,0,3966,0,1,0,0
37,10,1,6,0,1,0,0,6,0,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,999,0,3967,0,0,0,0
32,1,1,2,0,0,0,0,6,0,8,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,999,0,3968,0,0,0,0
38,1,1,1,0,0,0,0,3,1,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,3969,0,0,0,0
49,0,1,6,0,1,1,0,1,3,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,3970,0,0,0,0
45,0,1,2,0,1,0,1,4,1,2,999,0,1,-2.9,92.963,-40.8,1.215,5076.2,999,0,3971,0,0,0,0
34,4,2,6,0,1,0,0,7,0,2,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,3972,0,0,0,0
27,9,2,6,0,1,0,0,8,4,1,999,1,0,-1.1,94.601,-49.5,1.043,4963.6,999,3,3973,0,0,0,0
56,5,0,0,0,0,0,1,6,3,3,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,3974,0,0,0,0
47,1,1,2,0,0,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,3975,0,0,0,0
38,0,1,2,0,1,1,0,6,2,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,999,0,3976,0,0,0,0
45,2,1,0,0,0,0,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,3977,0,0,0,0
39.06666023,2,1,2,0,1,0,0,6,4,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,3978,0,0,0,0
30,0,1,6,0,1,1,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,3979,0,0,0,0
35,9,2,5,0,1,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,3980,0,0,0,0
38.63293996,0,1,3,0,1,0,0,6,0,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,999,0,3981,0,0,0,0
55,9,1,0,0,0,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,3982,0,0,0,0
67.56666667,5,1,3,0,1,0,0,9,0,1,999,0,1,-3.4,92.379,-29.8,0.741,5017.5,999,0,3983,0,0,0,0
41,1,1,1,0,0,0,0,0,0,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,999,1,3984,0,0,0,0
31,0,0,5,0,1,0,0,5,3,2,999,1,0,-1.8,93.369,-34.8,0.655,5008.7,999,2,3985,0,0,0,0
29.10319191,1,2,5,0,0,0,0,3,2,8,999,0,1,1.4,93.918,-42.7,4.958,5228.1,999,0,3986,0,0,0,0
41.96711564,7,0,3,0,0,0,1,6,1,3,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,3987,0,0,0,0
51,0,0,6,0,0,1,0,1,3,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,999,0,3988,0,0,0,0
42,1,1,2,0,0,0,1,6,0,9,999,0,1,1.1,93.994,-36.4,4.859,5191,999,0,3989,0,0,0,0
40.66584316,1,1,1,0,0,1,0,7,3,2,999,0,1,-0.1,93.2,-42,4.153,5195.8,999,0,3990,0,0,0,0
25,0,1,6,0,1,0,0,0,1,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,999,3,3991,0,0,0,0
34,9,1,5,0,0,1,1,4,3,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,999,0,3992,0,0,0,0
38.70629297,0,1,6,0,0,0,0,6,4,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,3993,0,0,0,0
41.6694449,0,1,3,0,0,0,0,1,1,2,999,0,1,1.4,93.444,-36.1,4.97,5228.1,999,0,3994,0,0,0,0
35,7,1,5,0,1,0,0,1,3,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,999,0,3995,0,0,0,0
40.69796673,4,1,6,0,1,0,0,3,1,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,3996,0,0,0,0
34.34671239,1,2,2,0,0,0,0,3,1,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,999,0,3997,0,0,0,0
48,1,1,1,0,1,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,3998,0,0,0,0
36,0,1,6,0,0,0,1,4,1,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,999,0,3999,0,0,0,0
43.51958408,0,1,2,0,1,0,1,6,2,2,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,4000,0,0,0,0
53,4,1,6,0,0,0,0,3,3,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,4001,0,0,0,0
47,6,1,6,0,1,0,0,7,0,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,4002,0,0,0,0
36,1,0,2,0,0,0,1,4,4,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,999,0,4003,0,0,0,0
53,4,1,0,0,0,0,1,4,3,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,4004,0,0,0,0
44,2,1,0,0,0,0,1,4,3,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,4005,0,0,0,0
41,9,1,5,0,0,1,0,1,0,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,999,0,4006,0,0,0,0
38,9,1,6,0,1,0,1,9,2,1,999,3,0,-1.1,94.199,-37.5,0.884,4963.6,999,3,4007,0,0,0,0
34,0,1,3,0,1,1,0,6,3,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,999,0,4008,0,0,0,0
49,0,1,6,0,1,0,0,1,3,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,4009,0,0,0,0
32,1,1,0,0,0,0,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,4010,0,0,0,0
41,1,1,1,0,0,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,4011,0,0,0,0
48,6,1,2,0,1,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,4012,0,0,0,0
40.58564929,0,1,3,0,1,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,4013,0,1,0,0
34,0,1,3,0,1,0,0,6,0,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,999,0,4014,0,0,0,0
26,0,2,6,0,0,0,0,0,4,1,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,999,0,4015,0,1,0,0
32,0,1,6,0,1,0,0,1,4,2,999,0,1,-2.9,92.201,-31.4,0.854,5076.2,999,0,4016,0,0,0,0
44,1,1,2,0,1,0,1,0,2,2,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,999,0,4017,0,0,0,0
38.14499561,0,1,3,0,1,0,0,7,2,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,999,0,4018,0,0,0,0
47,3,1,0,0,1,1,1,3,3,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,4019,0,0,0,0
44,9,1,5,0,0,0,0,7,3,2,999,0,1,-0.1,93.2,-42,4.153,5195.8,999,0,4020,0,0,0,0
42,4,1,1,0,1,0,1,6,3,5,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,4021,0,0,0,0
29,0,1,6,0,1,0,1,3,2,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,4022,0,0,0,0
39,9,0,3,0,0,0,0,5,1,1,3,1,2,-1.8,93.369,-34.8,0.639,5008.7,0.1,1,4023,1,1,1,1
42,6,1,6,0,0,0,0,6,0,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,999,0,4024,0,0,0,0
25,8,2,3,0,0,0,0,1,2,1,999,0,1,-2.9,92.201,-31.4,0.851,5076.2,999,0,4025,0,1,0,0
35,7,2,2,0,0,0,0,3,0,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,4026,0,0,0,0
55.51652907,5,1,0,0,1,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,999,0,4027,0,0,0,0
48,7,1,3,0,1,0,1,6,2,2,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,4028,0,0,0,0
35,4,1,6,0,1,0,0,4,3,1,999,0,1,-2.9,92.963,-40.8,1.252,5076.2,999,0,4029,0,0,0,0
60,5,1,3,0,1,0,1,4,4,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,999,0,4030,0,0,0,0
39.80320549,1,1,2,0,0,1,1,4,0,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,999,0,4031,0,0,0,0
52,1,1,0,0,0,1,0,3,1,11,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,4032,0,0,0,0
36,0,0,3,0,1,1,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,4033,0,0,0,0
27,0,1,3,0,1,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,4034,0,0,0,0
55,1,1,0,0,1,1,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,4035,0,0,0,0
58,4,0,6,0,1,0,0,7,1,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,999,0,4036,0,0,0,0
31,1,1,2,0,1,1,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,4037,0,0,0,0
47,4,1,6,0,0,0,0,7,3,2,999,0,1,-0.1,93.2,-42,4.153,5195.8,999,0,4038,0,0,0,0
35,7,2,6,0,1,0,0,4,3,2,999,1,0,-2.9,92.963,-40.8,1.286,5076.2,999,4,4039,0,0,0,0
45.92856948,4,1,6,0,1,0,0,1,4,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,4040,0,0,0,0
45,9,0,5,0,1,0,0,1,1,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,999,0,4041,0,0,0,0
38.925,0,1,6,0,0,1,0,7,4,1,999,1,0,-3.4,92.649,-30.1,0.719,5017.5,999,4,4042,0,0,0,0
43.83352169,4,1,6,0,0,0,0,1,4,5,999,0,1,1.4,93.444,-36.1,4.967,5228.1,999,0,4043,0,0,0,0
44,0,1,3,0,1,1,0,6,0,4,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,999,0,4044,0,0,0,0
29.17650003,9,2,5,0,1,0,0,6,2,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,999,0,4045,0,0,0,0
55,1,1,2,0,0,0,0,7,1,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,999,0,4046,0,0,0,0
40.83619362,6,1,3,0,0,0,0,6,3,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,999,0,4047,0,0,0,0
55,4,1,6,0,1,0,0,7,4,2,999,0,1,-0.1,93.2,-42,4.12,5195.8,999,0,4048,0,0,0,0
32.24571496,0,2,3,0,1,0,1,3,1,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,4049,0,0,0,0
32,10,1,6,0,1,0,0,1,1,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,999,0,4050,0,0,0,0
39,1,1,2,0,0,0,1,4,2,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,999,0,4051,0,0,0,0
38,9,0,5,0,1,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,4052,0,0,0,0
43.06322125,0,0,6,0,1,1,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,4053,0,0,0,0
29,1,2,2,0,1,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.859,5191,999,0,4054,0,0,0,0
45.3,0,1,3,0,0,0,0,8,4,2,6,2,2,-1.1,94.601,-49.5,0.985,4963.6,0.2,0,4055,1,1,1,1
32.66928049,0,2,6,0,0,0,0,1,1,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,4056,0,0,0,0
44,9,2,5,0,1,1,0,1,0,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,4057,0,0,0,0
47,0,2,6,0,1,0,0,1,3,1,999,1,0,-2.9,92.201,-31.4,0.859,5076.2,999,3,4058,0,0,0,0
31,0,1,3,0,1,0,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,4059,0,0,0,0
38,1,1,1,0,0,0,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,4060,0,0,0,0
70.48169643,5,1,0,0,0,0,0,0,4,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,4061,0,0,0,0
37.14048488,6,2,6,0,1,0,1,6,4,3,999,0,1,1.1,93.994,-36.4,4.858,5191,999,0,4062,0,0,0,0
37.37594206,1,1,1,0,0,0,0,6,1,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,999,2,4063,0,0,0,0
37,0,2,3,0,1,0,0,7,2,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,999,0,4064,0,0,0,0
31,1,1,2,0,1,0,0,6,4,3,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,999,3,4065,0,0,0,0
47,9,1,5,0,0,0,0,9,1,2,6,3,2,-1.1,94.199,-37.5,0.882,4963.6,0.2,0,4066,1,1,1,1
41,10,1,2,0,0,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.855,5191,999,0,4067,0,0,0,0
38,9,2,5,0,0,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.858,5191,999,0,4068,0,0,0,0
28,7,2,3,0,1,1,0,6,4,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,4069,0,0,0,0
41.07009612,0,1,3,0,1,0,1,6,2,2,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,4070,0,0,0,0
44.57,10,1,5,0,0,1,1,9,0,1,999,0,1,-3.4,92.379,-29.8,0.773,5017.5,999,0,4071,0,0,0,0
58,3,2,5,0,0,1,0,0,2,1,999,0,1,-1.8,93.749,-34.6,0.64,5008.7,999,0,4072,1,1,1,1
40,1,2,2,0,0,1,0,0,0,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,999,0,4073,0,0,0,0
27,1,2,2,0,1,0,0,3,4,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,4074,0,0,0,0
45,4,1,6,0,1,0,0,3,2,2,6,2,2,-1.7,94.215,-40.3,0.884,4991.6,0.2,8,4075,1,1,1,1
48,0,0,2,0,0,0,0,6,1,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,999,3,4076,0,0,0,0
40.07121212,1,1,0,0,0,0,0,7,1,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,999,0,4077,0,0,0,0
25.08333333,8,2,3,0,1,0,0,8,0,1,3,1,2,-1.1,94.601,-49.5,1.029,4963.6,0.1,1,4078,1,0,1,1
50,1,1,0,0,0,0,0,1,4,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,4079,0,0,0,0
41,9,0,5,0,1,0,0,1,1,3,999,0,1,1.4,93.444,-36.1,4.97,5228.1,999,0,4080,0,0,0,0
45,2,1,6,0,0,0,1,4,0,5,999,0,1,1.4,94.465,-41.8,4.967,5228.1,999,0,4081,0,0,0,0
32,7,1,6,0,1,0,0,6,1,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,999,0,4082,0,0,0,0
44,9,1,5,0,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.864,5191,999,0,4083,0,0,0,0
34,0,1,6,0,0,1,0,1,3,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,4084,0,0,0,0
23,1,2,0,0,1,1,0,6,0,7,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,999,0,4085,0,0,0,0
36.26,0,1,3,0,1,0,0,4,4,1,6,2,2,-1.7,94.055,-39.8,0.704,4991.6,0.2,10,4086,1,1,1,1
28,9,2,2,0,0,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.859,5191,999,0,4087,0,0,0,0
40,4,1,6,0,1,1,0,7,0,1,999,1,0,-0.1,93.2,-42,4.021,5195.8,999,7,4088,0,0,0,0
32,4,2,5,0,0,0,0,6,2,4,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,999,2,4089,0,0,0,0
46.04946933,0,1,6,0,0,0,0,1,4,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,4090,0,0,0,0
38,7,1,3,0,1,0,1,3,2,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,999,0,4091,0,0,0,0
44.64511905,4,0,5,0,0,0,0,7,3,2,999,0,1,-0.1,93.2,-42,4.153,5195.8,999,0,4092,0,0,0,0
27,1,1,2,0,1,0,0,6,4,3,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,999,0,4093,0,0,0,0
73,5,1,0,0,1,0,1,5,1,1,999,0,1,-1.8,93.369,-34.8,0.652,5008.7,999,0,4094,0,1,0,0
55,7,1,3,0,1,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,4095,0,0,0,0
32.52689239,9,2,6,0,1,0,0,1,1,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,999,0,4096,0,0,0,0
45,7,1,1,0,1,1,0,1,1,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,999,0,4097,0,0,0,0
30.21244683,4,2,6,0,0,0,0,3,4,7,999,0,1,1.4,93.918,-42.7,4.957,5228.1,999,0,4098,0,0,0,0
59,5,0,0,0,1,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.859,5191,999,0,4099,0,0,0,0
33,0,1,6,0,1,0,1,7,1,4,999,0,1,-3.4,92.649,-30.1,0.722,5017.5,999,0,4100,0,0,0,0
48,1,1,0,0,1,0,0,6,4,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,999,0,4101,0,0,0,0
51,4,0,6,0,0,0,0,7,0,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,999,0,4102,0,0,0,0
37,0,1,6,0,1,1,0,4,1,2,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,999,0,4103,0,0,0,0
39,10,1,2,0,1,0,1,6,2,2,999,0,1,1.1,93.994,-36.4,4.855,5191,999,0,4104,0,0,0,0
24,9,2,5,0,1,1,0,3,2,8,999,0,1,1.4,93.918,-42.7,4.958,5228.1,999,0,4105,0,0,0,0
53,1,1,0,0,0,0,1,6,3,5,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,4106,0,0,0,0
60,0,0,6,0,1,0,0,6,0,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,999,0,4107,0,0,0,0
38.04965567,0,1,6,0,0,0,0,3,1,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,4108,0,0,0,0
60,5,1,0,0,1,0,0,1,1,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,999,0,4109,0,0,0,0
42,1,1,0,0,0,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,4110,0,0,0,0
76,5,1,0,0,1,0,0,1,3,1,999,1,0,-2.9,92.201,-31.4,0.873,5076.2,999,2,4111,0,0,0,0
30,0,2,6,0,0,0,1,4,2,4,999,0,1,1.4,94.465,-41.8,4.955,5228.1,999,0,4112,0,0,0,0
30,0,1,3,0,0,0,0,3,1,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,4113,0,0,0,0
44,0,2,3,0,1,0,1,6,2,4,999,0,1,1.1,93.994,-36.4,4.86,5191,999,0,4114,0,0,0,0
48,1,1,1,0,1,0,0,3,3,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,999,0,4115,0,0,0,0
32,1,2,3,0,0,0,1,3,3,8,999,0,1,1.4,93.918,-42.7,4.961,5228.1,999,0,4116,0,0,0,0
46,6,1,2,0,0,1,0,7,1,1,999,1,0,-0.1,93.2,-42,4.191,5195.8,999,2,4117,0,0,0,0
35,9,1,5,0,1,1,0,3,4,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,4118,0,0,0,0
28,1,1,2,0,0,1,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.856,5191,999,0,4119,0,0,0,0
32,7,1,3,0,0,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,4120,0,0,0,0
37,9,1,5,0,1,0,0,1,4,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,999,0,4121,0,0,0,0
39,0,2,6,0,1,0,0,6,0,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,999,0,4122,0,0,0,0
63,5,1,0,0,0,0,0,1,2,4,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,999,0,4123,0,0,0,0
42,1,1,2,0,1,0,0,3,2,5,999,0,1,1.4,93.918,-42.7,4.963,5228.1,999,0,4124,0,0,0,0
27,1,2,2,0,1,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.857,5191,999,0,4125,0,0,0,0
