custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded
40.60171326,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
51,technician,married,professional.course,no,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
40,blue-collar,single,basic.9y,no,no,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,no
39,admin.,married,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
25,technician,married,high.school,no,no,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
25,student,single,high.school,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,999,0,no
48,technician,married,professional.course,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
74,retired,divorced,basic.4y,no,yes,no,cellular,oct,mon,3,3,2,success,-1.1,94.601,-49.5,1,4963.6,0.1,6,no
37,services,single,high.school,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,no
48,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
46,admin.,single,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
35,technician,single,professional.course,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0,no
35,admin.,married,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,no
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
43,self-employed,married,university.degree,no,yes,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,999,0,no
45.41694028,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
40,management,married,high.school,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
41,blue-collar,married,basic.9y,no,no,no,cellular,oct,mon,1,999,1,failure,-3.4,92.431,-26.9,0.739,5017.5,999,0,no
42,management,married,high.school,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
47,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
37,services,married,high.school,no,no,no,cellular,may,tue,5,999,2,failure,-1.8,92.893,-46.2,1.291,5099.1,999,2,no
33.28219147,admin.,single,university.degree,no,no,yes,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999,0,no
55,self-employed,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
27,admin.,single,university.degree,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999,2,no
43,services,married,high.school,no,yes,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,no
49,admin.,married,university.degree,no,no,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,no
41,technician,married,professional.course,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999,0,no
40,technician,married,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,no
45,services,married,high.school,no,no,no,cellular,aug,tue,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,999,0,no
40.79761903,management,married,high.school,no,no,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
38,services,married,high.school,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999,0,no
39.80468371,admin.,married,high.school,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,no
43,technician,married,professional.course,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
34,technician,married,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
37.56294068,self-employed,married,basic.9y,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,no
49,services,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,no
39,services,divorced,high.school,no,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,no
53,technician,married,professional.course,no,no,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
33.53876337,admin.,single,basic.9y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,no
34,blue-collar,married,basic.9y,no,yes,yes,telephone,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,no
34,admin.,single,university.degree,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999,2,no
28,technician,single,professional.course,no,yes,no,telephone,mar,tue,2,999,0,nonexistent,-1.8,92.843,-50,1.556,5099.1,999,0,no
54,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0,no
45,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
37.89211575,housemaid,married,high.school,no,yes,no,telephone,jun,mon,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
32,management,married,university.degree,no,yes,no,cellular,jun,mon,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999,0,no
31,technician,single,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,no
50,retired,married,professional.course,no,yes,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
34,unemployed,single,professional.course,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,no
59,retired,married,basic.4y,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
37,technician,married,professional.course,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
37,blue-collar,married,basic.6y,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
38,technician,married,basic.9y,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,no
36,entrepreneur,married,high.school,no,no,yes,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,no
56,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0,no
56,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,no
36,technician,married,high.school,no,no,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,999,3,no
28,self-employed,single,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,no
33,admin.,single,high.school,no,yes,yes,telephone,jun,fri,26,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,no
28,admin.,married,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
26,admin.,married,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
53,services,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,no
42,admin.,divorced,high.school,no,no,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,3,no
50,management,married,university.degree,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
64,retired,married,university.degree,no,no,no,cellular,aug,fri,1,999,1,failure,-2.9,92.201,-31.4,0.849,5076.2,999,0,no
45,admin.,single,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0,no
54,technician,married,professional.course,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
49,technician,divorced,professional.course,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
38.84452485,admin.,married,high.school,no,yes,yes,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,999,0,no
46,admin.,divorced,high.school,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
47,services,married,high.school,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,no
51,management,divorced,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,no
54,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
39.72001961,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,4,no
25,admin.,single,basic.9y,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,no
39.95077517,services,divorced,high.school,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,999,0,no
57,services,divorced,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,no
42.20410369,technician,married,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
28,services,single,high.school,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,no
42,blue-collar,married,basic.4y,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
34,management,single,university.degree,no,no,yes,cellular,may,wed,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,no
42,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
34.38881889,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
60,services,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
49.11383333,entrepreneur,married,university.degree,no,yes,no,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,999,0,no
67,retired,divorced,basic.4y,no,yes,no,cellular,oct,tue,1,999,1,failure,-1.1,94.601,-49.5,1.008,4963.6,999,2,no
30,admin.,single,high.school,no,yes,no,cellular,may,thu,8,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999,3,no
33.68590841,blue-collar,single,basic.9y,no,no,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
32.74306462,services,single,high.school,no,yes,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,no
38,blue-collar,married,basic.9y,no,no,yes,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999,0,no
50,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
42,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
25,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
31.4416158,admin.,single,university.degree,no,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999,2,no
27,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0,no
42,services,married,high.school,no,no,yes,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
29,admin.,single,basic.9y,no,no,no,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999,2,no
37.67029623,technician,single,professional.course,no,yes,yes,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,no
30,admin.,married,university.degree,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,999,1,no
29,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
32.41916681,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
38.97240754,admin.,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
31,student,single,university.degree,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
40,technician,married,professional.course,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
39.75802334,admin.,married,university.degree,no,yes,no,telephone,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
52,technician,married,professional.course,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
50,housemaid,married,basic.4y,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,999,0,no
36,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
42.9454857,technician,divorced,professional.course,no,no,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
31,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
46.34343246,admin.,divorced,high.school,no,no,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,999,3,no
39,entrepreneur,married,university.degree,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,no
52,blue-collar,married,basic.4y,no,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.384,5099.1,999,0,no
51,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,4,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,999,6,no
34.04549679,blue-collar,single,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0,no
30,technician,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,no
43,technician,divorced,university.degree,no,no,no,cellular,jul,fri,1,999,1,failure,-1.7,94.215,-40.3,0.861,4991.6,999,2,no
35,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
33,self-employed,single,university.degree,no,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,no
45,services,married,high.school,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
42,technician,married,professional.course,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
52.85447334,retired,married,basic.4y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
58,admin.,married,high.school,no,yes,no,cellular,jul,thu,4,999,2,failure,-1.7,94.215,-40.3,0.81,4991.6,999,4,no
55,entrepreneur,divorced,high.school,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
55,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,no
46,admin.,married,university.degree,no,yes,no,telephone,apr,wed,8,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,1,no
41,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,no
45.95784993,entrepreneur,married,basic.4y,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,no
34,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999,3,no
41,services,married,basic.9y,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
32,admin.,single,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999,0,no
51,admin.,married,professional.course,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
29,admin.,married,high.school,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,999,0,no
42,housemaid,married,basic.9y,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0,no
28.92981473,student,single,basic.9y,no,yes,no,telephone,apr,fri,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
25,admin.,single,university.degree,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0,no
38,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
54,management,married,university.degree,no,yes,yes,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999,0,no
35.67051048,student,divorced,high.school,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,no
36.07300944,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999,0,no
38,technician,married,professional.course,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999,0,no
31,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,no
46,entrepreneur,married,basic.4y,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,no
32,services,married,high.school,no,yes,yes,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,no
35.52166667,admin.,single,university.degree,no,yes,yes,cellular,dec,fri,6,999,1,failure,-3,92.713,-33,0.71,5023.5,999,3,no
49,admin.,married,high.school,no,yes,no,cellular,aug,tue,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
38.38828598,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0,no
34,admin.,married,high.school,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
37,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
49,admin.,divorced,high.school,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
46,admin.,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
37,admin.,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0,no
24,student,single,high.school,no,yes,yes,cellular,nov,mon,1,999,0,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,999,0,no
31,admin.,divorced,high.school,no,no,no,cellular,aug,thu,10,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999,0,no
33,blue-collar,married,basic.9y,no,no,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
52,technician,married,basic.9y,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,no
35,admin.,married,high.school,no,yes,yes,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,999,0,no
27,student,single,high.school,no,yes,no,telephone,may,thu,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
38.54533831,services,divorced,basic.9y,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,no
33,admin.,single,university.degree,no,yes,yes,cellular,may,wed,6,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999,2,no
36,blue-collar,married,basic.6y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,no
45,blue-collar,divorced,basic.6y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0,no
52,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
34.34615903,admin.,married,university.degree,no,no,no,cellular,may,thu,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,no
41.33040157,admin.,divorced,university.degree,no,no,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
39,entrepreneur,married,high.school,no,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,no
36,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
24,student,single,university.degree,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999,3,no
36.10335712,blue-collar,married,basic.9y,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
36.11783602,technician,single,professional.course,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
50,admin.,married,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
32,admin.,single,university.degree,no,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,999,0,no
50,admin.,married,university.degree,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
